chr1	760000	1320000
chr1	1760000	3440000
chr1	3840000	6000000
chr1	6000000	6440000
chr1	6440000	7240000
chr1	7240000	7960000
chr1	7960000	8360000
chr1	8360000	8880000
chr1	8880000	9120000
chr1	9280000	9600000
chr1	9600000	10400000
chr1	10480000	11000000
chr1	11040000	12000000
chr1	12080000	12680000
chr1	13320000	15520000
chr1	15520000	15760000
chr1	15760000	16560000
chr1	16920000	17440000
chr1	17440000	18880000
chr1	18880000	19240000
chr1	19280000	19680000
chr1	19680000	20160000
chr1	20200000	20680000
chr1	20680000	21200000
chr1	21200000	21680000
chr1	21680000	22040000
chr1	22080000	22640000
chr1	22680000	22960000
chr1	22960000	23760000
chr1	23760000	23960000
chr1	24000000	24640000
chr1	24640000	24840000
chr1	24840000	25240000
chr1	25400000	25800000
chr1	25840000	26480000
chr1	26480000	26880000
chr1	26960000	27400000
chr1	27400000	27680000
chr1	27840000	28640000
chr1	28640000	29200000
chr1	29200000	30920000
chr1	30960000	32080000
chr1	32200000	32880000
chr1	32880000	33080000
chr1	33080000	33480000
chr1	33480000	35840000
chr1	36080000	37680000
chr1	38000000	38840000
chr1	38880000	39080000
chr1	39080000	39800000
chr1	39800000	40040000
chr1	40080000	40440000
chr1	40560000	41000000
chr1	41000000	41480000
chr1	41520000	42160000
chr1	42160000	42760000
chr1	42920000	43120000
chr1	43200000	43640000
chr1	43720000	44040000
chr1	44080000	44720000
chr1	44720000	45600000
chr1	45600000	46360000
chr1	46360000	47160000
chr1	47160000	47720000
chr1	47720000	48080000
chr1	48240000	50600000
chr1	50760000	51320000
chr1	51320000	51800000
chr1	51800000	52040000
chr1	52040000	52360000
chr1	52360000	53240000
chr1	53240000	53760000
chr1	53840000	55040000
chr1	55040000	56800000
chr1	56800000	58680000
chr1	58680000	59840000
chr1	59960000	60840000
chr1	60960000	61880000
chr1	62120000	62440000
chr1	62440000	62800000
chr1	62800000	63560000
chr1	63560000	64240000
chr1	64280000	64840000
chr1	64840000	65040000
chr1	65040000	65680000
chr1	65960000	66240000
chr1	66240000	66960000
chr1	66960000	67160000
chr1	67200000	67520000
chr1	67520000	67760000
chr1	67840000	68120000
chr1	68120000	68400000
chr1	68440000	70200000
chr1	70240000	70520000
chr1	70520000	71080000
chr1	71080000	72080000
chr1	72160000	72600000
chr1	72640000	74720000
chr1	74760000	75200000
chr1	75200000	75800000
chr1	75800000	77160000
chr1	77160000	77960000
chr1	77960000	78120000
chr1	78120000	78680000
chr1	78680000	79240000
chr1	79440000	80200000
chr1	80200000	81800000
chr1	82000000	83880000
chr1	83880000	85280000
chr1	85280000	85680000
chr1	85720000	86360000
chr1	86360000	86720000
chr1	86760000	87080000
chr1	87080000	88880000
chr1	88920000	89480000
chr1	89480000	89760000
chr1	89760000	90040000
chr1	90040000	91440000
chr1	91480000	91960000
chr1	91960000	92720000
chr1	92840000	93880000
chr1	93880000	94480000
chr1	94480000	94840000
chr1	94840000	95080000
chr1	95240000	96880000
chr1	96960000	98560000
chr1	98760000	99760000
chr1	99760000	100880000
chr1	100920000	101320000
chr1	101480000	102200000
chr1	102480000	103600000
chr1	103760000	105800000
chr1	105960000	107760000
chr1	107760000	108680000
chr1	108760000	109480000
chr1	109640000	110040000
chr1	110040000	110520000
