chr1	760000	1640000
chr1	1720000	1920000
chr1	1920000	2400000
chr1	2400000	3800000
chr1	3880000	6200000
chr1	6200000	6440000
chr1	6600000	7760000
chr1	7760000	7960000
chr1	7960000	8360000
chr1	8360000	8880000
chr1	8880000	9600000
chr1	9600000	9880000
chr1	9880000	10440000
chr1	10480000	11000000
chr1	11000000	11920000
chr1	12080000	12240000
chr1	12240000	12680000
chr1	13320000	15120000
chr1	15120000	15520000
chr1	15520000	15760000
chr1	15760000	16560000
chr1	16560000	16760000
chr1	16920000	17400000
chr1	17440000	17640000
chr1	17640000	18880000
chr1	18880000	19080000
chr1	19080000	19240000
chr1	19240000	19680000
chr1	19680000	20200000
chr1	20200000	20680000
chr1	20680000	21200000
chr1	21200000	21680000
chr1	21680000	22000000
chr1	22000000	22640000
chr1	22640000	22960000
chr1	22960000	23280000
chr1	23280000	23760000
chr1	23760000	24640000
chr1	24640000	24840000
chr1	24840000	25240000
chr1	25320000	25840000
chr1	25840000	26040000
chr1	26040000	26480000
chr1	26480000	26920000
chr1	26920000	27280000
chr1	27280000	27680000
chr1	27840000	28640000
chr1	28640000	29200000
chr1	29200000	30720000
chr1	30720000	30920000
chr1	30920000	31640000
chr1	31640000	31800000
chr1	31800000	32080000
chr1	32200000	32400000
chr1	32400000	32880000
chr1	32880000	33080000
chr1	33080000	33480000
chr1	33480000	34760000
chr1	34960000	35440000
chr1	35560000	36080000
chr1	36080000	36440000
chr1	36480000	37760000
chr1	38040000	38840000
chr1	38840000	39080000
chr1	39080000	39560000
chr1	39560000	39760000
chr1	39760000	40040000
chr1	40080000	40440000
chr1	40560000	41000000
chr1	41000000	41480000
chr1	41480000	42120000
chr1	42160000	42760000
chr1	42760000	43160000
chr1	43160000	43440000
chr1	43720000	44000000
chr1	44080000	44720000
chr1	44720000	45600000
chr1	45600000	46360000
chr1	46360000	46720000
chr1	46760000	47960000
chr1	48240000	48520000
chr1	48840000	50360000
chr1	50360000	50720000
chr1	50720000	51320000
chr1	51320000	51800000
chr1	51800000	52040000
chr1	52040000	52360000
chr1	52360000	52680000
chr1	52840000	53240000
chr1	53240000	53440000
chr1	53440000	53840000
chr1	53840000	55040000
chr1	55040000	56840000
chr1	56840000	58480000
chr1	58480000	58680000
chr1	58680000	59960000
chr1	59960000	62440000
chr1	62440000	62800000
chr1	62800000	63560000
chr1	63560000	64280000
chr1	64280000	64840000
chr1	64840000	65040000
chr1	65040000	65680000
chr1	65720000	66240000
chr1	66240000	66760000
chr1	66760000	67200000
chr1	67200000	67520000
chr1	67520000	67720000
chr1	67760000	68480000
chr1	68480000	70600000
chr1	70600000	71080000
chr1	71080000	74720000
chr1	74760000	75640000
chr1	75840000	77120000
chr1	77120000	78120000
chr1	78120000	78680000
chr1	78680000	79240000
chr1	79440000	80200000
chr1	80200000	81520000
chr1	81520000	83880000
chr1	83880000	84440000
chr1	84440000	85280000
chr1	85280000	85720000
chr1	85720000	86360000
chr1	86360000	86680000
chr1	86720000	87080000
chr1	87120000	88920000
chr1	88920000	89440000
chr1	89480000	90040000
chr1	90040000	91440000
chr1	91480000	91960000
chr1	91960000	92320000
chr1	92320000	92720000
chr1	92840000	93880000
chr1	93920000	94480000
chr1	94480000	95080000
chr1	95080000	96840000
chr1	96920000	98520000
chr1	98720000	99760000
chr1	99760000	100440000
chr1	100480000	100920000
chr1	100920000	101400000
chr1	101480000	103600000
chr1	103760000	107760000
chr1	107760000	108400000
chr1	108480000	109480000
chr1	109480000	110120000
chr1	110120000	110520000
chr1	110520000	111440000
chr1	111440000	112360000
chr1	112360000	112720000
chr1	112720000	113080000
chr1	113080000	113960000
chr1	113960000	114760000
chr1	114760000	116040000
chr1	116120000	116600000
chr1	116640000	117040000
chr1	117040000	117320000
chr1	117320000	117960000
chr1	117960000	120200000
chr1	121400000	121640000
chr1	124920000	125200000
chr1	143520000	143760000
chr1	145400000	146080000
chr1	146880000	148440000
chr1	149840000	150240000
chr1	150240000	151000000
chr1	151400000	152040000
chr1	152040000	153320000
chr1	153480000	153720000
chr1	153800000	154000000
chr1	154000000	154160000
chr1	154320000	155200000
chr1	155200000	156320000
chr1	156360000	156600000
chr1	156680000	156960000
chr1	157160000	158160000
chr1	158160000	159120000
chr1	159240000	159760000
chr1	159760000	160040000
chr1	160040000	161160000
chr1	161160000	161440000
chr1	161440000	162040000
chr1	162040000	162800000
chr1	162840000	163360000
chr1	163360000	165120000
chr1	165360000	165600000
chr1	165600000	166800000
chr1	166840000	167560000
chr1	167720000	168200000
chr1	168360000	169800000
chr1	169840000	171480000
chr1	171600000	172440000
chr1	172440000	174240000
chr1	174240000	175000000
chr1	175040000	176880000
chr1	176880000	177960000
chr1	177960000	178280000
chr1	178280000	178520000
chr1	178520000	179080000
chr1	179080000	179840000
chr1	179840000	180200000
chr1	180200000	180480000
chr1	180480000	180880000
chr1	180880000	181200000
chr1	181200000	182080000
chr1	182080000	182840000
chr1	182840000	183640000
chr1	183640000	183920000
chr1	183920000	184720000
chr1	184720000	185160000
chr1	185200000	185720000
chr1	185720000	186360000
chr1	186400000	187000000
chr1	187000000	188760000
chr1	189400000	190480000
chr1	190480000	192480000
chr1	192480000	193080000
chr1	193120000	196080000
chr1	196120000	196320000
chr1	196320000	196760000
chr1	196800000	197400000
chr1	197400000	197920000
chr1	197920000	198720000
chr1	198720000	199600000
chr1	199600000	200560000
chr1	200560000	200880000
chr1	200880000	201440000
chr1	201440000	202160000
chr1	202160000	203000000
chr1	203000000	203240000
chr1	203240000	203840000
chr1	203840000	204160000
chr1	204160000	204520000
chr1	204520000	204840000
chr1	204960000	205720000
chr1	205760000	206160000
chr1	206400000	207040000
chr1	207080000	207560000
chr1	207800000	208280000
chr1	208280000	209200000
chr1	209200000	209760000
chr1	209840000	210320000
chr1	210320000	211280000
chr1	211280000	211680000
chr1	211680000	212040000
chr1	212040000	213080000
chr1	213080000	214200000
chr1	214200000	214600000
chr1	214600000	215600000
chr1	215600000	216600000
chr1	216760000	218240000
chr1	218280000	219960000
chr1	219960000	220800000
chr1	220800000	221240000
chr1	221240000	221440000
chr1	221440000	222680000
chr1	222720000	223120000
chr1	223120000	223920000
chr1	224040000	224360000
chr1	224480000	225400000
chr1	225400000	226120000
chr1	226400000	226840000
chr1	227000000	227480000
chr1	227480000	227720000
chr1	227720000	228080000
chr1	228120000	228560000
chr1	228640000	229240000
chr1	229240000	229520000
chr1	229520000	230360000
chr1	230600000	231240000
chr1	231320000	231600000
chr1	231640000	232640000
chr1	232640000	233320000
chr1	233320000	234360000
chr1	234440000	235120000
chr1	235160000	235480000
chr1	235480000	236080000
chr1	236080000	236600000
chr1	236600000	237520000
chr1	237640000	239920000
chr1	240000000	240720000
chr1	240720000	243040000
chr1	243120000	244480000
chr1	244480000	244800000
chr1	244840000	245040000
chr1	245040000	246840000
chr1	246880000	247360000
chr1	247360000	248956422
chr2	0	1560000
chr2	1560000	1840000
chr2	1880000	3680000
chr2	3880000	6880000
chr2	7080000	8800000
chr2	8800000	9120000
chr2	9120000	9400000
chr2	9480000	9760000
