chr1	800000	6120000
chr1	6480000	7640000
chr1	7960000	9520000
chr1	9880000	10480000
chr1	10520000	12040000
chr1	12040000	12760000
chr1	13320000	15520000
chr1	15520000	16560000
chr1	16920000	19080000
chr1	19320000	19720000
chr1	19800000	20520000
chr1	20680000	23720000
chr1	24080000	25240000
chr1	25400000	25840000
chr1	25880000	26920000
chr1	27000000	27800000
chr1	28720000	30720000
chr1	30720000	31560000
chr1	31640000	32120000
chr1	32440000	35800000
chr1	36440000	37480000
chr1	37960000	38880000
chr1	39000000	39760000
chr1	39760000	40440000
chr1	40560000	42600000
chr1	42760000	43120000
chr1	43160000	44000000
chr1	44240000	44720000
chr1	44800000	46360000
chr1	46840000	50360000
chr1	50360000	51880000
chr1	52080000	53240000
chr1	53400000	54840000
chr1	55000000	56760000
chr1	56800000	58440000
chr1	58640000	59840000
chr1	59960000	62080000
chr1	62480000	63320000
chr1	63520000	64840000
chr1	65040000	67160000
chr1	67200000	70480000
chr1	70560000	75680000
chr1	75720000	77120000
chr1	77160000	78120000
chr1	78120000	83880000
chr1	83880000	84840000
chr1	85280000	85680000
chr1	86360000	88920000
chr1	88920000	90000000
chr1	90040000	91240000
chr1	91440000	92680000
chr1	93320000	93880000
chr1	93960000	94400000
chr1	94440000	95040000
chr1	95240000	98520000
chr1	98680000	99760000
chr1	99760000	101320000
chr1	101400000	103640000
chr1	103760000	108200000
chr1	108520000	112360000
chr1	112760000	113720000
chr1	114000000	114800000
chr1	114880000	115680000
chr1	116160000	116560000
chr1	116640000	117960000
chr1	118000000	121600000
chr1	145480000	146040000
chr1	146880000	148440000
chr1	149760000	151000000
chr1	151400000	151880000
chr1	152040000	153520000
chr1	153760000	155120000
chr1	155200000	156640000
chr1	156920000	159920000
chr1	160040000	161400000
chr1	161680000	162400000
chr1	162600000	165120000
chr1	165640000	166800000
chr1	166840000	167680000
chr1	168120000	169440000
chr1	169880000	171320000
chr1	171480000	172520000
chr1	172760000	173800000
chr1	174240000	175000000
chr1	175040000	176200000
chr1	176360000	176840000
chr1	176880000	177960000
chr1	178000000	179680000
chr1	179880000	182840000
chr1	182920000	184760000
chr1	184760000	186280000
chr1	186400000	187000000
chr1	187000000	190440000
chr1	190720000	192440000
chr1	192480000	196760000
chr1	197000000	198640000
chr1	198720000	201400000
chr1	201440000	201960000
chr1	202160000	206160000
chr1	206400000	207560000
chr1	207800000	209760000
chr1	209800000	211280000
chr1	211680000	212880000
chr1	213040000	214640000
chr1	214640000	215640000
chr1	215800000	218240000
chr1	218240000	219960000
chr1	220120000	220760000
chr1	220800000	222720000
chr1	222720000	223680000
chr1	224480000	225000000
chr1	225400000	226000000
chr1	226400000	228520000
chr1	228640000	231600000
chr1	231640000	233280000
chr1	233320000	234360000
chr1	234440000	235520000
chr1	236080000	237600000
chr1	237720000	240000000
chr1	240200000	241520000
chr1	241520000	241920000
chr1	242040000	242920000
chr1	243160000	244480000
chr1	244560000	248956422
chr2	0	1560000
chr2	1800000	3680000
chr2	3760000	6840000
chr2	6880000	9800000
chr2	10080000	10680000
chr2	10720000	11480000
chr2	11640000	13040000
chr2	13120000	15600000
chr2	15600000	16760000
chr2	16760000	17680000
chr2	17760000	20320000
chr2	20360000	20640000
chr2	20680000	23800000
chr2	24120000	25200000
chr2	25240000	27360000
chr2	27680000	28480000
chr2	28520000	30120000
chr2	30120000	30720000
chr2	30720000	31880000
chr2	32440000	33640000
chr2	33640000	36800000
chr2	37080000	38840000
chr2	39240000	39800000
chr2	39800000	41840000
chr2	41840000	42400000
chr2	42800000	43600000
chr2	43920000	45560000
chr2	45600000	45960000
chr2	45960000	46880000
chr2	46920000	47400000
chr2	47400000	48520000
chr2	48600000	50480000
chr2	50520000	53760000
chr2	53760000	55640000
chr2	55680000	57560000
chr2	57600000	61000000
chr2	61040000	63560000
chr2	63560000	65240000
chr2	65240000	65560000
chr2	65600000	68080000
chr2	68120000	69360000
chr2	69400000	70240000
chr2	70280000	73240000
chr2	73680000	74600000
chr2	74680000	76680000
chr2	77800000	79000000
chr2	79040000	79920000
chr2	80080000	84440000
chr2	84440000	85280000
chr2	85400000	86880000
chr2	88000000	89240000
chr2	94480000	97080000
chr2	97520000	100280000
chr2	100560000	101000000
chr2	101240000	102480000
chr2	102840000	105280000
chr2	105360000	106080000
chr2	106600000	108360000
chr2	108720000	109760000
chr2	110600000	111720000
chr2	111840000	113400000
chr2	113600000	117800000
chr2	117960000	119280000
chr2	119680000	121760000
chr2	121800000	123920000
chr2	124000000	127040000
chr2	127080000	127600000
chr2	127960000	131160000
chr2	132080000	133880000
chr2	133880000	134920000
chr2	134960000	135760000
chr2	135840000	137840000
chr2	137880000	138880000
chr2	138880000	143040000
chr2	143040000	146640000
chr2	146720000	147920000
chr2	147920000	149000000
chr2	149040000	149560000
chr2	149600000	151360000
chr2	151600000	152720000
chr2	152760000	155320000
chr2	155320000	157280000
chr2	157280000	158840000
chr2	158880000	159960000
chr2	160040000	161120000
chr2	161400000	162320000
chr2	162320000	164640000
chr2	165000000	166000000
chr2	166280000	169440000
chr2	170200000	170880000
chr2	170920000	172520000
chr2	172720000	174400000
chr2	174440000	177160000
chr2	177160000	178000000
chr2	178080000	179800000
chr2	180040000	183080000
chr2	183160000	186480000
chr2	186840000	187480000
chr2	187480000	189480000
chr2	189640000	191040000
chr2	191080000	191520000
chr2	191560000	192280000
chr2	192400000	196040000
chr2	196080000	196720000
chr2	196840000	197480000
chr2	197760000	198280000
chr2	198320000	199880000
chr2	199920000	200880000
chr2	200880000	202240000
chr2	202520000	203920000
chr2	203960000	206000000
chr2	206120000	208080000
chr2	208320000	210200000
chr2	210280000	212640000
chr2	212680000	213200000
chr2	213200000	216000000
chr2	216080000	219400000
chr2	219640000	222640000
chr2	222640000	223840000
chr2	223960000	224680000
chr2	224760000	227120000
chr2	227840000	230800000
chr2	231040000	231480000
chr2	231680000	232360000
chr2	232560000	233280000
chr2	233760000	235760000
chr2	235760000	236200000
chr2	236200000	237840000
chr2	237840000	238320000
chr2	238320000	242193529
chr3	0	3120000
chr3	3120000	4280000
chr3	4360000	4600000
chr3	4680000	5160000
