4	53179	88099	 ZNF595
4	264464	299110	 ZNF732
4	331603	378653	 ZNF141
4	419604	492945	 ZNF721
4	492989	533985	 PIGG
4	619373	664571	 PDE6B
4	666225	668127	 ATP5I
4	667369	675822	 MYL5
4	675618	683230	 MFSD7
4	699537	764428	 PCGF3
4	778745	819986	 CPLX1
4	843064	926161	 GAK
4	926175	952444	 TMEM175
4	952675	980683	 DGKQ
4	972861	987228	 SLC26A1
4	980785	998316	 IDUA
4	1003724	1020685	 FGFRL1
4	1050038	1107350	 RNF212
4	1160720	1202750	 SPON2
4	1205236	1243741	 CTBP1
4	1283639	1333935	 MAEA
4	1341054	1381837	 UVSSA
4	1385340	1389780	 CRIPAK
4	1396720	1400119	 NKX1-1
4	1619642	1686029	 FAM53A
4	1694527	1714282	 SLBP
4	1717679	1723085	 TMEM129
4	1723227	1746898	 TACC3
4	1795034	1810599	 FGFR3
4	1813206	1857974	 LETM1
4	1873151	1983934	 WHSC1
4	1984441	2043630	 NELFA
4	2043689	2045697	 C4orf48
4	2061239	2070816	 NAT8L
4	2073645	2243848	 POLN
4	2229191	2243891	 HAUS3
4	2249159	2264021	 MXD4
4	2271309	2420390	 ZFYVE28
4	2451700	2464668	 RP11-503N18.3
4	2463947	2627047	 RNF4
4	2626988	2734292	 FAM193A
4	2743375	2758103	 TNIP2
4	2794750	2842825	 SH3BP2
4	2845584	2931803	 ADD1
4	2932288	2936586	 MFSD10
4	2939660	2965112	 NOP14
4	2965335	3042474	 GRK4
4	3076408	3245676	 HTT
4	3246096	3273465	 MSANTD1
4	3294755	3441640	 RGS12
4	3443614	3451211	 HGFAC
4	3465033	3503200	 DOK7
4	3508103	3534286	 LRPAP1
4	3511523	3511678	 AL590235.1
4	3578596	3592438	 LINC00955
4	3768075	3770251	 ADRA2C
4	4190530	4228616	 OTOP1
4	4237269	4249950	 TMEM128
4	4269428	4291896	 LYAR
4	4291924	4323513	 ZBTB49
4	4349867	4420785	 NSG1
4	4417469	4544073	 STX18
4	4861393	4865663	 MSX1
4	5016313	5021199	 CYTL1
4	5053169	5502725	 STK32B
4	5526296	5529528	 C4orf6
4	5544499	5711275	 EVC2
4	5712924	5830772	 EVC
4	5749811	5894785	 CRMP1
4	5958845	5991545	 C4orf50
4	6027926	6202318	 JAKMIP1
4	6271576	6304992	 WFS1
4	6322305	6565327	 PPP2R2C
4	6576902	6625089	 MAN2B2
4	6641818	6644472	 MRFAP1
4	6693782	6694189	 AC093323.1
4	6694796	6698897	 S100P
4	6709428	6711607	 MRFAP1L1
4	6717842	6719387	 BLOC1S4
4	6783102	6885897	 KIAA0232
4	6910969	7034845	 TBC1D14
4	7042579	7044728	 CCDC96
4	7043626	7059679	 TADA2B
4	7060633	7069924	 GRPEL1
4	7194265	7744554	 SORCS2
4	7432022	7436700	 PSAPL1
4	7760441	7941653	 AFAP1
4	7940728	7942022	 AC097381.1
4	7967039	8160559	 ABLIM2
4	8183799	8243530	 SH3TC1
4	8271492	8308838	 HTRA3
4	8368009	8442450	 ACOX3
4	8437867	8495258	 TRMT44
4	8560452	8621486	 GPR78
4	8594387	8621488	 CPZ
4	8847802	8873543	 HMX1
4	9172135	9178453	 FAM90A26
4	9212383	9228214	 USP17L13
4	9212383	9213975	 USP17L10
4	9217131	9218723	 USP17L11
4	9221878	9223470	 USP17L12
4	9236111	9237700	 USP17L15
4	9245605	9247197	 USP17L17
4	9250356	9251948	 USP17L18
4	9255104	9256696	 USP17L19
4	9259850	9261442	 USP17L20
4	9264598	9266190	 USP17L21
4	9269345	9270937	 USP17L22
4	9274090	9274640	 USP17L23
4	9326891	9328483	 USP17L24
4	9331637	9333229	 USP17L25
4	9336384	9337976	 USP17L26
4	9341129	9342721	 USP17L5
4	9345874	9347466	 USP17L27
4	9350619	9352211	 USP17L28
4	9355364	9356956	 USP17L29
4	9364855	9366447	 USP17L30
4	9385743	9390709	 RP11-1396O13.13
4	9446260	9452240	 DEFB131
4	9772777	10056560	 SLC2A9
4	9783258	9785632	 DRD5
4	10075963	10118573	 WDR1
4	10441498	10459034	 ZNF518B
4	10488019	10686489	 CLNK
4	11394774	11431389	 HS3ST1
4	13362978	13485989	 RAB28
4	13542454	13546674	 NKX3-2
4	13570362	13629347	 BOD1L1
4	15004298	15071777	 CPEB2
4	15341442	15447790	 C1QTNF7
4	15471489	15603180	 CC2D2A
4	15606162	15683302	 FBXL5
4	15683285	15707188	 FAM200B
4	15704573	15739936	 BST1
4	15779898	15854853	 CD38
4	15937192	15940363	 FGFBP1
4	15961866	15970932	 FGFBP2
4	15964699	16086001	 PROM1
4	16162128	16229033	 TAPT1
4	16503164	16900432	 LDB2
4	17461884	17513857	 QDPR
4	17516788	17528727	 CLRN2
4	17578815	17609595	 LAP3
4	17616254	17635728	 MED28
4	17630929	17783135	 FAM184B
4	17802278	17812381	 DCAF16
4	17812525	17846485	 NCAPG
4	17842822	18023499	 LCORL
4	20254883	20622184	 SLIT2
4	20697905	20754530	 PACRGL
4	20730239	21950422	 KCNIP4
4	22346694	22517677	 GPR125
4	23756664	23905712	 PPARGC1A
4	24519064	24586173	 DHX15
4	24791534	24802464	 SOD3
4	24807739	24981826	 CCDC149
4	25000469	25032501	 LGI2
4	25121627	25162204	 SEPSECS
4	25162263	25280714	 PI4K2B
4	25314407	25372005	 ZCCHC4
4	25378835	25420120	 ANAPC4
4	25656923	25680370	 SLC34A2
4	25749055	25865382	 SEL1L3
4	25863452	25931435	 SMIM20
4	26165077	26436541	 RBPJ
4	26483022	26492084	 CCKAR
4	26578059	26756973	 TBC1D19
4	26859300	27027003	 STIM2
4	28363901	28404486	 RP11-180C1.1
4	30722037	31148422	 PCDH7
4	35949843	36246131	 ARAP2
4	36283244	36347378	 DTHD1
4	37245842	37451087	 KIAA1239
4	37455563	37625117	 C4orf19
4	37592422	37687998	 RELL1
4	37828255	37864558	 PGM2
4	37892708	38140796	 TBC1D1
4	37962056	37962746	 PTTG2
4	38628029	38666430	 AC021860.1
4	38665817	38702663	 KLF3
4	38773860	38784611	 TLR10
4	38792298	38858438	 TLR1
4	38825336	38858438	 TLR6
4	38869298	38947360	 FAM114A1
4	38968365	39034542	 TMEM156
4	39046659	39128477	 KLHL5
4	39184024	39287430	 WDR19
4	39289076	39367995	 RFC1
4	39408473	39453156	 KLB
4	39455744	39460568	 RPL9
4	39460620	39479273	 LIAS
4	39500375	39529931	 UGDH
4	39547950	39640710	 SMIM14
4	39699664	39784412	 UBE2K
4	39824483	39979576	 PDS5A
4	40058446	40159872	 N4BP2
4	40192673	40248587	 RHOH
4	40337346	40357234	 CHRNA9
4	40425272	40632892	 RBM47
4	40751914	40812002	 NSUN7
4	40812044	41218731	 APBB2
4	41258430	41270472	 UCHL1
4	41361624	41702061	 LIMCH1
4	41746099	41750987	 PHOX2B
4	41937137	41962589	 TMEM33
4	41983713	41988476	 DCAF4L1
4	41992489	42092474	 SLC30A9
4	42112955	42154895	 BEND4
4	42399856	42404504	 SHISA3
4	42410390	42659122	 ATP8A1
4	42895284	43032675	 GRXCR1
4	44175926	44450824	 KCTD8
4	44624086	44680573	 YIPF7
4	44680444	44702943	 GUF1
4	44684217	44728612	 GNPDA2
4	46037786	46126098	 GABRG1
4	46250444	46477247	 GABRA2
4	46736844	46911252	 COX7B2
4	46920917	46996424	 GABRA4
4	46995740	47428461	 GABRB1
4	47452885	47465736	 COMMD8
4	47487305	47595503	 ATP10D
4	47596015	47840123	 CORIN
4	47849257	47916653	 NFXL1
4	47916159	48042188	 NIPAL1
4	47937994	48018689	 CNGA1
4	48068410	48136273	 TXK
4	48137800	48271881	 TEC
4	48343339	48428229	 SLAIN2
4	48485360	48491213	 SLC10A4
4	48492269	48496406	 ZAR1
4	48499378	48782339	 FRYL
4	48807229	48863834	 OCIAD1
4	48887036	48908954	 OCIAD2
4	48988264	49064098	 CWH43
4	52709166	52783003	 DCUN1D4
4	52859868	52883786	 LRRC66
4	52886872	52904648	 SGCB
4	52917497	52963458	 SPATA18
4	53457138	53525502	 USP46
4	53588785	53617807	 ERVMER34-1
4	53728457	53733000	 RASL11B
4	53739149	54232242	 SCFD2
4	54243810	55161439	 FIP1L1
4	54325468	54567572	 LNX1
4	54875956	54930857	 CHIC2
4	54927213	54927377	 AC110792.1
4	54965690	54968672	 GSX2
4	55095264	55164414	 PDGFRA
4	55524085	55606881	 KIT
4	55944644	55991756	 KDR
4	56212276	56239263	 SRD5A3
4	56262124	56319564	 TMEM165
4	56294070	56413305	 CLOCK
4	56422692	56458379	 PDCL2
4	56461396	56502865	 NMU
4	56719782	56771200	 EXOC1
4	56815037	56899529	 CEP135
4	57036361	57194791	 KIAA1211
4	57204456	57253666	 AASDH
4	57259528	57301781	 PPAT
4	57276682	57277131	 AC068620.1
4	57301907	57327534	 PAICS
4	57333081	57369839	 SRP72
4	57371509	57390614	 ARL9
4	57396775	57469673	 THEGL
4	57514155	57548065	 HOPX
4	57676026	57687908	 SPINK2
4	57774075	57802010	 REST
4	57829536	57844989	 NOA1
4	57843888	57897334	 POLR2B
4	57896939	57976551	 IGFBP7
4	62066976	62944053	 LPHN3
4	65140975	65275186	 TECRL
4	66185281	66536213	 EPHA5
4	68337521	68411324	 CENPC
4	68424446	68473055	 STAP1
4	68478370	68566897	 UBA6
4	68605046	68620078	 GNRHR
4	68686594	68749750	 TMPRSS11D
4	68775103	68829858	 TMPRSS11A
4	68918916	68995598	 TMPRSS11F
4	69054242	69083798	 TMPRSS11BNL
4	69092371	69111438	 TMPRSS11B
4	69176105	69215807	 YTHDC1
4	69313167	69363322	 TMPRSS11E
4	69402902	69434245	 UGT2B17
4	69512348	69536346	 UGT2B15
4	69681711	69696914	 UGT2B10
4	69794181	69817509	 UGT2A3
4	69917081	69978705	 UGT2B7
4	70065669	70080449	 UGT2B11
4	70146217	70160768	 UGT2B28
4	70345883	70391732	 UGT2B4
4	70454135	70518965	 UGT2A1
4	70454135	70505360	 UGT2A2
4	70454912	70518967	 UGT2A1
4	70586880	70653679	 SULT1B1
4	70676498	70725870	 SULT1E1
4	70796799	70812289	 CSN1S1
4	70820974	70826725	 CSN2
4	70861647	70868287	 STATH
4	70894130	70902255	 HTN3
4	70916119	70924562	 HTN1
4	70999333	71042516	 C4orf40
4	71062213	71070293	 ODAM
4	71091788	71100969	 FDCSP
4	71108305	71117145	 CSN3
4	71200683	71202833	 CABS1
4	71226478	71232875	 SMR3A
4	71235810	71255961	 SMR3B
4	71263599	71275911	 PROL1
4	71296209	71348714	 MUC7
4	71384257	71398459	 AMTN
4	71457973	71473005	 AMBN
4	71494461	71552533	 ENAM
4	71521258	71547534	 IGJ
4	71554196	71556267	 UTP3
4	71569921	71673032	 RUFY3
4	71681499	71705662	 GRSF1
4	71768043	71888166	 MOB1B
4	71858255	71896631	 DCK
4	72053003	72437804	 SLC4A4
4	72607410	72669758	 GC
4	72897521	73013784	 NPFFR2
4	73146686	73434516	 ADAMTS3
4	73921797	73935472	 COX18
4	73939093	74124515	 ANKRD17
4	74262831	74287129	 ALB
4	74296855	74321891	 AFP
4	74347400	74369691	 AFM
4	74437267	74486348	 RASSF6
4	74606223	74609433	 IL8
4	74702214	74714781	 CXCL6
4	74718906	74719872	 PF4V1
4	74735110	74736959	 CXCL1
4	74846794	74847841	 PF4
4	74852755	74853914	 PPBP
4	74861359	74864496	 CXCL5
4	74902306	74904524	 CXCL3
4	74962752	74965010	 CXCL2
4	74979891	75168816	 MTHFD2L
4	75023327	75024085	 AC093677.1
4	75174190	75181024	 EPGN
4	75230860	75254468	 EREG
4	75310851	75320726	 AREG
4	75480629	75490486	 AREGB
4	75669969	75719896	 BTC
4	75858305	75975325	 PARM1
4	76404247	76439974	 RCHY1
4	76439156	76475683	 THAP6
4	76481258	76491095	 C4orf26
4	76503215	76555900	 CDKL2
4	76567966	76649709	 G3BP2
4	76649777	76735382	 USO1
4	76781020	76823724	 PPEF2
4	76831809	76862204	 NAAA
4	76862103	76912115	 SDAD1
4	76871883	76878526	 AC110615.1
4	76922428	76928641	 CXCL9
4	76932337	77033955	 ART3
4	76942273	76944650	 CXCL10
4	76954835	76962568	 CXCL11
4	77035812	77069668	 NUP54
4	77079890	77135046	 SCARB2
4	77135193	77204933	 FAM47E
4	77172874	77232282	 FAM47E-STBD1
4	77172886	77232752	 FAM47E-STBD1
4	77234154	77343021	 CCDC158
4	77356253	77704406	 SHROOM3
4	77816082	77819002	 SOWAHB
4	77870856	77961537	 SEPT11
4	77968311	77997158	 CCNI
4	78078304	78354542	 CCNG2
4	78432907	78532988	 CXCL13
4	78634541	78740769	 CNOT6L
4	78783674	78873944	 MRPL1
4	78978724	79465423	 FRAS1
4	79472673	79531597	 ANXA3
4	79697496	79837526	 BMP2K
4	79808281	79860592	 PAQR3
4	80146848	80247204	 NAA11
4	80327508	80329372	 GK2
4	80822303	81046608	 ANTXR2
4	81105033	81125483	 PRDM8
4	81187753	81257834	 FGF5
4	81256874	81884910	 C4orf22
4	81952119	81978685	 BMP3
4	82009837	82136218	 PRKG2
4	82347547	82965397	 RASGEF1B
4	83273651	83295656	 HNRNPD
4	83343717	83351294	 HNRNPDL
4	83351715	83382244	 ENOPH1
4	83404323	83483510	 TMEM150C
4	83550692	83720010	 SCD5
4	83739814	83822319	 SEC31A
4	83821837	83841122	 THAP9
4	83831126	83934079	 LIN54
4	83955600	83996971	 COPS4
4	84011201	84058228	 PLAC8
