10	92828	120103	 TUBB8
10	180405	300577	 ZMYND11
10	320130	735683	 DIP2C
10	695888	711109	 PRR26
10	855484	977564	 LARP4B
10	1017097	1034281	 AL359878.1
10	1034338	1065876	 GTPBP4
10	1064847	1071799	 IDI2
10	1085848	1095110	 IDI1
10	1095478	1178237	 WDR37
10	1228073	1779670	 ADARB2
10	3108525	3179904	 PFKP
10	3179920	3215003	 PITRM1
10	3818188	3827473	 KLF6
10	4828821	4890254	 AKR1E2
10	4934796	5025475	 AKR1C1
10	5029967	5060223	 AKR1C2
10	5077546	5149878	 AKR1C3
10	5196335	5244449	 AKR1CL1
10	5237425	5260912	 AKR1C4
10	5406972	5416169	 UCN3
10	5435061	5446793	 TUBAL3
10	5454514	5500426	 NET1
10	5540658	5541533	 CALML5
10	5566924	5568225	 CALML3
10	5680830	5708558	 ASB13
10	5726801	5805703	 FAM208B
10	5807186	5884095	 GDI2
10	5903580	5931869	 ANKRD16
10	5931535	5979556	 FBXO18
10	5990855	6020150	 IL15RA
10	6052652	6104288	 IL2RA
10	6130950	6159420	 RBM17
10	6186881	6277495	 PFKFB3
10	6392278	6394723	 DKFZP667F0711
10	6469105	6622263	 PRKCQ
10	7200586	7453450	 SFMBT2
10	7601232	7708961	 ITIH5
10	7745232	7791483	 ITIH2
10	7792925	7829990	 KIN
10	7830092	7849778	 ATP5C1
10	7860467	8058590	 TAF3
10	8095567	8117161	 GATA3
10	11047259	11378674	 CELF2
10	11495945	11653753	 USP6NL
10	11784365	11806069	 ECHDC3
10	11865338	11914276	 PROSER2
10	11962021	12085169	 UPF2
10	12110971	12165224	 DHTKD1
10	12171636	12211960	 SEC61A2
10	12207324	12238143	 NUDT5
10	12237964	12292588	 CDC123
10	12391481	12877545	 CAMK1D
10	12938627	13141652	 CCDC3
10	13141449	13180291	 OPTN
10	13203554	13253104	 MCM10
10	13263767	13276334	 UCMA
10	13319796	13344412	 PHYH
10	13350145	13350447	 AL138764.1
10	13359424	13390297	 SEPHS1
10	13480484	13570974	 BEND7
10	13628927	13672868	 PRPF18
10	13652047	13710299	 RP11-295P9.3
10	13685706	14504141	 FRMD4A
10	14560556	14816896	 FAM107B
10	14861249	14880574	 CDNF
10	14880163	14913740	 HSPA14
10	14920819	14946314	 SUV39H2
10	14939358	14996431	 DCLRE1C
10	15001438	15030049	 MEIG1
10	15074226	15115851	 OLAH
10	15119522	15130775	 ACBD7
10	15137384	15139318	 C10orf111
10	15139179	15181817	 RPP38
10	15144583	15210692	 NMT2
10	15253642	15413061	 FAM171A1
10	15555948	15762124	 ITGA8
10	15820169	15902519	 FAM188A
10	16478942	16555736	 PTER
10	16555742	16564004	 C1QL3
10	16632610	16859527	 RSU1
10	16865963	17171830	 CUBN
10	17184253	17244053	 TRDMT1
10	17270258	17279592	 VIM
10	17360382	17496329	 ST8SIA6
10	17631958	17659376	 PTPLA
10	17686124	17757913	 STAM
10	17794251	17842867	 TMEM236
10	17851362	17953178	 MRC1L1
10	18041218	18089855	 TMEM236
10	18098352	18200091	 MRC1
10	18240768	18332221	 SLC39A12
10	18429606	18830798	 CACNB2
10	18834490	18940551	 NSUN6
10	18931405	18944123	 RP11-139J15.7
10	18948334	18970568	 ARL5B
10	19492779	20079330	 MALRD1
10	20105168	20578785	 PLXDC2
10	21068902	21463116	 NEBL
10	21414692	21435488	 C10orf113
10	21781587	21786191	 CASC10
10	21802407	21814611	 SKIDA1
10	21823094	22032559	 MLLT10
10	22045466	22292698	 DNAJC1
10	22497743	22498950	 EBLN1
10	22604903	22609235	 COMMD3
10	22605317	22618471	 COMMD3-BMI1
10	22610140	22620413	 BMI1
10	22634399	22743153	 SPAG6
10	22823778	23003484	 PIP4K2A
10	23216953	23326518	 ARMC3
10	23384435	23410942	 MSRB2
10	23481256	23483181	 PTF1A
10	23492745	23528745	 C10orf115
10	23556124	23633774	 C10orf67
10	23728198	23731308	 OTUD1
10	23983675	24836772	 KIAA1217
10	24770273	24770632	 AL353583.1
10	24872538	25012597	 ARHGAP21
10	25137536	25241533	 PRTFDC1
10	25270908	25305089	 ENKUR
10	25305587	25315593	 THNSL1
10	25463991	25891155	 GPR158
10	26223196	26501456	 MYO3A
