11	167784	207428	 BET1L
11	193080	194573	 SCGB1C1
11	196738	200261	 ODF3
11	207511	215113	 RIC8A
11	215458	236931	 SIRT3
11	236546	252983	 PSMD13
11	278365	285359	 NLRP6
11	289135	296107	 ATHL1
11	298200	299526	 IFITM5
11	307631	315272	 IFITM2
11	313506	315272	 IFITM1
11	319669	327537	 IFITM3
11	369796	382116	 B4GALNT4
11	392614	404908	 PKP3
11	405716	417455	 SIGIRR
11	417933	442011	 ANO9
11	448268	491393	 PTDSS2
11	494512	507300	 RNH1
11	532242	537287	 HRAS
11	537527	554916	 LRRC56
11	554855	560779	 C11orf35
11	560404	564021	 RASSF7
11	576486	612222	 PHRF1
11	612553	615999	 IRF7
11	616565	626078	 CDHR5
11	626431	627143	 SCT
11	637293	640706	 DRD4
11	644233	706715	 DEAF1
11	694438	727727	 EPS8L2
11	695428	705028	 TMEM80
11	747329	765024	 TALDO1
11	767220	777488	 PDDC1
11	777578	784297	 AP006621.5
11	787104	790123	 CEND1
11	790475	798316	 SLC25A22
11	799179	809753	 PIDD
11	809647	812880	 RPLP2
11	818902	825573	 PNPLA2
11	826144	831991	 EFCAB4A
11	832843	839831	 CD151
11	837356	842545	 POLR2L
11	842808	867116	 TSPAN4
11	867357	915058	 CHID1
11	924894	1012239	 AP2A2
11	1012821	1036706	 MUC6
11	1074875	1104419	 MUC2
11	1151580	1222364	 MUC5AC
11	1244296	1283406	 MUC5B
11	1295601	1330884	 TOLLIP
11	1295809	1296033	 AC136297.1
11	1411129	1483919	 BRSK2
11	1490687	1522477	 MOB2
11	1575274	1593150	 DUSP8
11	1605572	1606513	 KRTAP5-1
11	1618409	1619524	 KRTAP5-2
11	1628795	1629693	 KRTAP5-3
11	1642188	1643368	 KRTAP5-4
11	1651033	1652160	 KRTAP5-5
11	1718425	1718985	 KRTAP5-6
11	1753640	1771821	 IFITM10
11	1768897	1780281	 RP11-295K3.1
11	1773982	1785222	 CTSD
11	1848709	1858751	 SYT8
11	1860219	1862910	 TNNI2
11	1874200	1913497	 LSP1
11	1910375	1912084	 C11orf89
11	1940792	1959936	 TNNT3
11	1968508	2005752	 MRPL23
11	2150342	2170833	 IGF2
11	2153768	2182439	 INS-IGF2
11	2181009	2182571	 INS
11	2185159	2193107	 TH
11	2289725	2292182	 ASCL2
11	2316875	2324279	 C11orf21
11	2323227	2339430	 TSPAN32
11	2397407	2418649	 CD81
11	2421718	2425106	 TSSC4
11	2425745	2444275	 TRPM5
11	2465914	2870339	 KCNQ1
11	2904443	2907111	 CDKN1C
11	2909010	2924970	 SLC22A18AS
11	2920951	2946476	 SLC22A18
11	2949503	2950685	 PHLDA2
11	2965667	3013607	 NAP1L4
11	3011093	3012563	 AC131971.1
11	3022152	3078843	 CARS
11	3108346	3187969	 OSBPL5
11	3239174	3240043	 MRGPRG
11	3248928	3253616	 MRGPRE
11	3360491	3400448	 ZNF195
11	3659733	3663546	 ART5
11	3666358	3685646	 ART1
11	3686817	3692614	 CHRNA10
11	3692313	3819022	 NUP98
11	3818954	3847601	 PGAP2
11	3848208	3862213	 RHOG
11	3875757	4114439	 STIM1
11	4115937	4160106	 RRM1
11	4388493	4389616	 OR52B4
11	4406127	4414926	 TRIM21
11	4470525	4471591	 OR52K2
11	4510109	4511138	 OR52K1
11	4566421	4567374	 OR52M1
11	4592653	4599050	 C11orf40
11	4608021	4609135	 OR52I2
11	4615037	4616243	 OR52I1
11	4619902	4629489	 TRIM68
11	4660945	4662068	 OR51D1
11	4664650	4676718	 OR51E1
11	4701401	4719084	 OR51E2
11	4726157	5013659	 MMP26
11	4790209	4791168	 OR51F1
11	4824663	4825847	 OR52R1
11	4842551	4843686	 OR51F2
11	4869427	4870514	 OR51S1
11	4880886	4881794	 OR51H1P
11	4903049	4904113	 OR51T1
11	4928600	4929538	 OR51A7
11	4935900	4936922	 OR51G2
11	4944531	4945637	 OR51G1
11	4967355	4968356	 OR51A4
11	4976002	4976943	 OR51A2
11	5020213	5021160	 OR51L1
11	5067756	5068691	 OR52J3
11	5079880	5080857	 OR52E2
11	5152922	5153872	 OR52A5
11	5172239	5207612	 OR52A1
11	5220965	5221930	 OR51V1
11	5246694	5250625	 HBB
11	5253908	5256600	 HBD
11	5269313	5271122	 HBG1
11	5274420	5667019	 HBG2
11	5289582	5526847	 HBE1
11	5322244	5323226	 OR51B4
11	5344541	5345582	 OR51B2
11	5363744	5364809	 OR51B5
11	5372738	5373676	 OR51B6
11	5410607	5411664	 OR51M1
11	5423827	5424777	 OR51J1
11	5443341	5444436	 OR51Q1
11	5461800	5462744	 OR51I1
11	5474638	5475707	 OR51I2
11	5509915	5510979	 OR52D1
11	5528530	5531215	 UBQLN3
11	5535623	5537935	 UBQLNL
11	5565719	5566779	 OR52H1
11	5602107	5603114	 OR52B6
11	5617339	5634188	 TRIM6
11	5617955	5665628	 TRIM6-TRIM34
11	5640994	5665628	 TRIM34
11	5684425	5959849	 TRIM5
11	5710919	5758319	 TRIM22
11	5757681	5758768	 OR56B1
11	5775923	5776959	 OR52N4
11	5798864	5799897	 OR52N5
11	5809084	5810046	 OR52N1
11	5841544	5842578	 OR52N2
11	5862158	5863182	 OR52E6
11	5877904	5878964	 OR52E8
11	5905501	5906527	 OR52E4
11	5968570	5969591	 OR56A3
11	6007122	6008215	 OR52L1
11	6023216	6024424	 OR56A4
11	6047901	6048971	 OR56A1
11	6128914	6130065	 OR56B4
11	6149840	6150706	 OR56B3P
11	6173006	6173818	 OR52B1P
11	6190560	6191638	 OR52B2
11	6220376	6221489	 OR52W1
11	6226796	6232362	 C11orf42
11	6232565	6255941	 FAM160A2
11	6255995	6265659	 CNGA4
